               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.015847,           0.0076752,                   0,              0.9582,             0.92456,             0.96989,             0.92375,           0.0091446,           0.0035259,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.015078,           0.0073486,                   0,             0.96357,             0.92761,              0.9711,             0.92452,           0.0090814,           0.0035024,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,            0.016045,           0.0078353,                   0,             0.96316,             0.93071,             0.97091,             0.92545,           0.0092293,           0.0035156,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,            0.016218,           0.0079958,                   0,             0.96495,             0.93175,             0.97102,             0.92581,           0.0092012,            0.003511,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,             0.01597,           0.0077864,                   0,             0.97782,             0.91624,             0.96775,             0.92445,           0.0091421,           0.0035528,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.015483,            0.007713,                   0,             0.97802,             0.91417,             0.96682,             0.92296,           0.0090968,           0.0036051,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.016418,           0.0079536,                   0,              0.9704,             0.92244,             0.96603,             0.92161,           0.0090852,            0.003587,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.016852,           0.0083081,                   0,             0.96926,             0.92347,             0.96718,             0.92149,           0.0090811,           0.0035791,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,             0.01578,           0.0074254,                   0,              0.9625,             0.92886,             0.96868,             0.92291,           0.0090623,           0.0035196,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.015932,           0.0077921,                   0,             0.96656,             0.93071,             0.96931,             0.92285,            0.009059,           0.0034695,                   0,             0.00703,             0.00703,             0.00703
                 152,             0.01578,           0.0078069,                   0,             0.97597,              0.9242,             0.96938,             0.92455,           0.0090842,           0.0034557,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.015432,           0.0077548,                   0,             0.97276,             0.92324,             0.96833,             0.92735,           0.0090654,           0.0034905,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.015612,           0.0075487,                   0,              0.9579,             0.93485,             0.97002,             0.92593,           0.0090442,           0.0034798,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.016393,           0.0078309,                   0,             0.96383,             0.92347,             0.96889,             0.92807,           0.0089798,            0.003494,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.015518,           0.0074844,                   0,             0.96238,             0.92586,             0.96747,             0.92497,           0.0090195,           0.0034781,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.014804,           0.0075768,                   0,             0.95239,               0.931,             0.96878,             0.92617,           0.0090887,            0.003495,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,             0.01642,           0.0077175,                   0,             0.95226,             0.93692,             0.96933,             0.92799,           0.0091193,           0.0034905,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,            0.015819,            0.007626,                   0,             0.94442,             0.94209,              0.9694,             0.92761,           0.0090604,           0.0034987,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,            0.015258,           0.0074474,                   0,             0.94767,             0.93639,             0.97005,             0.92699,           0.0090323,           0.0034988,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,            0.016158,           0.0081887,                   0,             0.95585,             0.92865,             0.96871,             0.92725,           0.0089644,           0.0035142,                   0,            0.006832,            0.006832,            0.006832
